51.59596,-0.24154
51.59601,-0.24156
51.37108,-0.09902
51.59604,-0.24155
51.59603,-0.24162
51.596,-0.24166
51.59599,-0.24167
51.59599,-0.24165
51.59602,-0.24156
51.37107,-0.09911
51.54271,-0.17113
51.59602,-0.24156
51.59599,-0.24161
51.3711,-0.09896
