1678,4223,52.061004,1.467984,7,2021-04-30 12:50:12.517561185+00:00
1679,4274,52.061004,1.467984,6,2021-04-30 12:50:56.501446038+00:00
1680,4323,52.061004,1.4745375,5,2021-04-30 12:51:40.485292791+00:00
1681,4369,52.0675575,1.4745375,5,2021-04-30 12:52:24.472467787+00:00
1682,4408,52.0675575,1.481091,4,2021-04-30 12:53:08.456384541+00:00
1683,4444,52.074111,1.481091,5,2021-04-30 12:53:52.444446649+00:00
1684,4469,52.074111,1.4876445,4,2021-04-30 12:54:36.525225576+00:00
1685,4469,52.074111,1.4876445,4,2021-04-30 12:54:38.033024403+00:00
1686,4494,52.074111,1.4876445,4,2021-04-30 12:55:20.512743977+00:00
1687,4522,52.0806645,1.494198,5,2021-04-30 12:56:04.497474842+00:00
1688,4556,52.0806645,1.494198,4,2021-04-30 12:56:48.485008043+00:00
1689,4592,52.087218,1.5007515,5,2021-04-30 12:57:32.471195427+00:00
1690,4633,52.087218,1.5007515,4,2021-04-30 12:58:16.456038292+00:00
1691,4633,52.087218,1.5007515,4,2021-04-30 12:58:16.888258976+00:00
1692,4680,52.087218,1.507305,4,2021-04-30 12:59:00.538553343+00:00
1693,4730,52.0937715,1.5138585,3,2021-04-30 12:59:44.527443962+00:00
1694,4782,52.0937715,1.5138585,3,2021-04-30 13:00:28.516551384+00:00
1695,4836,52.100325,1.520412,2,2021-04-30 13:01:12.516073642+00:00
1696,4892,52.100325,1.5269655,2,2021-04-30 13:01:56.500502519+00:00
1697,4949,52.100325,1.5269655,2,2021-04-30 13:02:40.487932421+00:00
1698,5003,52.1068785,1.533519,3,2021-04-30 13:03:24.474528612+00:00
1699,5053,52.1068785,1.5400725,1,2021-04-30 13:04:08.457997761+00:00
1700,5102,52.113432,1.5400725,1,2021-04-30 13:04:52.542174834+00:00
1701,5102,52.113432,1.5400725,1,2021-04-30 13:04:53.532344043+00:00
1702,5142,52.113432,1.546626,1,2021-04-30 13:05:36.525659484+00:00
1703,5180,52.113432,1.5531795,1,2021-04-30 13:06:20.513885696+00:00
1704,5217,52.1199855,1.5531795,1,2021-04-30 13:07:04.498017855+00:00
1705,5257,52.1199855,1.559733,1,2021-04-30 13:07:48.484411443+00:00
1706,5295,52.1199855,1.5662865,1,2021-04-30 13:08:32.469895219+00:00
1707,5341,52.126539,1.5662865,-1,2021-04-30 13:09:16.458218532+00:00
1708,5341,52.126539,1.5662865,-1,2021-04-30 13:09:17.190392351+00:00
1709,5341,52.126539,1.5662865,-1,2021-04-30 13:09:26.477837569+00:00
1710,5385,52.126539,1.57284,-2,2021-04-30 13:10:00.538525754+00:00
1711,5385,52.126539,1.57284,-2,2021-04-30 13:10:01.048975860+00:00
1712,5432,52.1330925,1.5793935,-1,2021-04-30 13:10:44.526914168+00:00
1713,5480,52.1330925,1.585947,-2,2021-04-30 13:11:28.513702362+00:00
1714,5480,52.1330925,1.585947,-2,2021-04-30 13:11:29.069957970+00:00
1715,5480,52.1330925,1.585947,-2,2021-04-30 13:11:30.764977139+00:00
1716,5535,52.139646,1.585947,-1,2021-04-30 13:12:12.496472602+00:00
1717,5535,52.139646,1.585947,-1,2021-04-30 13:12:12.907797106+00:00
1718,5588,52.139646,1.5925005,-2,2021-04-30 13:12:56.484454411+00:00
1719,5643,52.1461995,1.599054,-3,2021-04-30 13:13:40.420593039+00:00
1720,5696,52.1461995,1.6056075,-2,2021-04-30 13:14:24.501776872+00:00
1721,5748,52.152753,1.612161,-3,2021-04-30 13:15:08.491018398+00:00
1722,5748,52.152753,1.612161,-3,2021-04-30 13:15:09.376413430+00:00
1723,5803,52.1593065,1.6187145,-3,2021-04-30 13:15:52.476022668+00:00
1724,5858,52.1593065,1.625268,-3,2021-04-30 13:16:36.461445443+00:00
1725,5858,52.1593065,1.625268,-3,2021-04-30 13:16:36.999888017+00:00
1726,5912,52.16586,1.6318215,-4,2021-04-30 13:17:20.453363004+00:00
1727,5912,52.16586,1.6318215,-4,2021-04-30 13:17:21.338467132+00:00
1728,5960,52.1724135,1.638375,-4,2021-04-30 13:18:04.532510411+00:00
1729,6008,52.178967,1.6449285,-4,2021-04-30 13:18:48.521247029+00:00
1730,6008,52.178967,1.6449285,-4,2021-04-30 13:18:49.102566567+00:00
1731,6051,52.178967,1.651482,-4,2021-04-30 13:19:32.506268352+00:00
1732,6094,52.1855205,1.6580355,-4,2021-04-30 13:20:16.489868054+00:00
1733,6140,52.192074,1.664589,-5,2021-04-30 13:21:00.496512859+00:00
1734,6140,52.192074,1.664589,-5,2021-04-30 13:21:01.429321225+00:00
1735,6186,52.1986275,1.6711425,-6,2021-04-30 13:21:44.482206788+00:00
1736,6236,52.1986275,1.6842495,-5,2021-04-30 13:22:28.467842417+00:00
1737,6285,52.205181,1.690803,-5,2021-04-30 13:23:12.456508385+00:00
1738,6329,52.2117345,1.6973565,-6,2021-04-30 13:23:56.442467518+00:00
1739,6380,52.218288,1.70391,-6,2021-04-30 13:24:40.527210550+00:00
1740,6432,52.2248415,1.7104635,-6,2021-04-30 13:25:24.516524427+00:00
